Brand_ID,Brand_Name
A004453,프로쉬
A001544,피지
A001865,필루니크
A002745,건강백서
A001940,고
A010423,고래패드
A002547,금강아지
A001898,나우
A010420,냥쌤
A001890,네츄럴코어
A010422,닥터설
A002661,더독
A002563,더독
A003586,더리얼
A005733,덴탈라이프
A003098,듀먼
A002643,르칙
A010419,무무
A003751,바잇미
A010413,베터
A002609,베펫쿠션
A004512,보양대첩
A004671,브이펫
A000346,서울우유
A010414,소프트릿
A002270,시리우스
A002010,시저
A002639,아이맥
A002033,에버크린
A001904,에티펫
A005058,오리젠
A003842,윌로펫
A002053,이나바
A002056,이츠독
A010417,인섹트업
A010416,잇츄
A002086,템테이션
A004732,팬시피스트
A003317,퍼피아이
A002548,페슬러
A017192,펫생각
A002670,펫토리아
A010421,포우장
A001884,포켄스
A002538,푸디웜
A004731,퓨리나
A004733,프리스키
A010412,플라고
A002551,한끼뚝딱
A002594,한발뚝딱
A002951,한삽뚝딱
A002564,한입뚝딱
A002612,한장뚝딱
A002593,한층뚝딱
A002638,한칸뚝딱
A002606,한탭뚝딱
A002614,한판뚝딱
A010415,헤이테일
A003045,미니웨어
A003228,본토이
A002953,스와비넥스
A003226,야마토야
A002955,치키촘퍼스
A021048,누리플러스
A021194,레고
A020721,망그러진
A021195,실바니안
A002507,엘라고
A021030,팜팔스
A020205,포인트오브뷰
A017874,SPM
A020285,델리
A011613,루카랩
A012793,리코더팩토리
A020901,미니덕트
A012172,소소문구
A017758,DICON
A021106,ZO&FRIENDS
A003757,닌텐도
A001295,로지텍
A020847,보스(BOSE)
A000094,삼성
A017606,소유마실
A000209,에너자이저
A001025,웰릭스
A004452,인스탁스
A016915,한성컴퓨터
A002796,QCY
A006171,미니레코드
A012472,베이비몬스터
A009051,제로베이스원
A020223,&TEAM
A020452,AHOF
A016917,ARTMS
A016918,ARrC
A010031,BOYNEXTDOOR
A016533,BSS
A020797,BTS
A020030,CORTIS
A016154,ENHYPEN
A016920,G-DRAGON
A016919,HEARTS2HEARTS
A016873,HOSHI
A017513,ILLIT
A016940,INFINITE
A016941,ITZY
A021187,KATSEYE
A005633,LE
A017753,LEECHANGSUB
A016938,LUN8
A014774,NMIXX
A016653,PLAVE
A020803,POW
A021191,Picheolin
A020072,S.COUPSxMINGYU
A013032,SEVENTEEN
A014773,SF9
A017003,STAYC
A017869,THE
A021184,TRENDZ
A014012,TWS
A012552,TXT
A017605,VIVIZ
A020239,YEONJUN
A016939,YOUNG
A021192,fromis_9
A020462,82MAJOR
